dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1689760800,2023-07-19 10:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,73.13,10000,65.86,73.81,72,73.94,1015,,,78,4,338,5.99,,,,,0,721,Haze,haze,50d
1689764400,2023-07-19 11:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,73.44,10000,65.41,74.05,71.15,75.16,1016,,,76,5.01,319,8.01,,,,,75,721,Haze,haze,50d
1689768000,2023-07-19 12:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,73.8,10000,64.99,74.35,72.14,75.16,1016,,,74,4.61,280,33.38,,,,,100,721,Haze,haze,50d
1689771600,2023-07-19 13:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,74.84,10000,66.78,75.6,73.94,76.15,1017,,,76,1.01,225,1.99,,,,,100,721,Haze,haze,50d
1689775200,2023-07-19 14:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,76.08,10000,67.19,76.87,73.98,77.95,1017,,,74,3.44,120,,,,,,20,721,Haze,haze,50d
1689778800,2023-07-19 15:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,75.65,9656,66.38,76.35,74.14,76.95,1017,,,73,1.01,293,3,,,,,75,721,Haze,haze,50d
1689782400,2023-07-19 16:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,75.76,10000,66.09,76.42,74.14,76.95,1017,,,72,20,182,25.01,,,,,100,721,Haze,haze,50d
1689786000,2023-07-19 17:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,72.73,9656,67.62,73.65,71.96,74.21,1017,,,84,7,198,11.99,0.81,,,,100,500,Rain,light rain,10d
1689789600,2023-07-19 18:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,74.39,10000,69.58,75.52,71.98,76.21,1017,,,85,5.99,220,8.99,0.38,,,,100,721,Haze,haze,50d
1689789600,2023-07-19 18:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,74.39,10000,69.58,75.52,71.98,76.21,1017,,,85,5.99,220,8.99,0.38,,,,100,500,Rain,light rain,10d
1689793200,2023-07-19 19:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,76.17,10000,69.91,77.29,73.94,79.21,1016,,,81,7,200,11.99,,,,,100,721,Haze,haze,50d
1689796800,2023-07-19 20:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,79.12,10000,69.73,79.12,75.97,80.55,1016,,,73,16.11,250,46.04,,,,,20,721,Haze,haze,50d
1689800400,2023-07-19 21:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,78.8,10000,68.61,78.8,76.95,81.99,1016,,,71,5.01,300,5.99,,,,,0,721,Haze,haze,50d
1689804000,2023-07-19 22:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,79.97,10000,69.73,79.97,76.95,82.35,1015,,,71,8.01,188,10,,,,,20,721,Haze,haze,50d
1689807600,2023-07-19 23:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,78.06,10000,69.49,79.09,75.94,80.55,1015,,,75,11.01,189,13,,,,,20,721,Haze,haze,50d
1689811200,2023-07-20 00:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,76.01,8047,70.47,77.22,74.97,77.95,1016,,,83,11.01,179,13,,,,,20,721,Haze,haze,50d
1689814800,2023-07-20 01:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,74.97,10000,68.74,75.97,73.96,76.21,1016,,,81,5.01,207,7,,,,,75,721,Haze,haze,50n
1689818400,2023-07-20 02:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,75.06,10000,69.19,76.12,73.98,75.94,1017,,,82,5.01,207,5.99,,,,,0,721,Haze,haze,50n
1689822000,2023-07-20 03:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,74.28,10000,69.13,75.36,72.99,75.22,1017,,,84,4,178,8.01,,,,,0,721,Haze,haze,50n
1689825600,2023-07-20 04:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,73.76,10000,68.97,74.84,72.97,75.16,1016,,,85,3.44,250,,,,,,0,721,Haze,haze,50n
1689829200,2023-07-20 05:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,73.45,10000,69.01,74.53,72.14,75.16,1016,,,86,3.44,250,,,,,,0,721,Haze,haze,50n
1689832800,2023-07-20 06:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,73.27,10000,68.83,74.34,72.14,74.95,1016,,,86,3.44,260,,,,,,0,701,Mist,mist,50n
1689836400,2023-07-20 07:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,73.09,10000,68.67,74.14,71.15,75.16,1016,,,86,4.61,0,,,,,,0,701,Mist,mist,50n
1689840000,2023-07-20 08:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,73.06,10000,68.95,74.16,71.15,74.16,1016,,,87,3.44,270,,,,,,0,701,Mist,mist,50n
1689843600,2023-07-20 09:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,72.95,10000,68.85,74.03,70.95,74.16,1015,,,87,4,9,7,,,,,0,701,Mist,mist,50n
1689847200,2023-07-20 10:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,72.75,8047,68.67,73.81,70.95,73.35,1016,,,87,5.01,349,8.01,,,,,0,701,Mist,mist,50d
1689850800,2023-07-20 11:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,73.45,6437,68.67,74.5,72.14,74.21,1016,,,85,5.01,341,13,,,,,0,701,Mist,mist,50d
1689854400,2023-07-20 12:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,75.33,8047,68,76.23,74.14,77.22,1016,,,78,5.99,30,8.99,,,,,75,721,Haze,haze,50d
1689858000,2023-07-20 13:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,77.38,10000,67.64,78.21,74.95,79.05,1016,,,72,9.22,50,,,,,,100,721,Haze,haze,50d
1689861600,2023-07-20 14:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,79.93,10000,65.75,79.93,77.95,81,1016,,,62,8.05,70,,,,,,40,802,Clouds,scattered clouds,03d
1689865200,2023-07-20 15:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,82.22,10000,64.45,83.82,79.95,85.05,1016,,,55,10,64,14,,,,,40,802,Clouds,scattered clouds,03d
1689868800,2023-07-20 16:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,85.03,10000,63.14,86.02,82.17,86.97,1015,,,48,5.75,60,,,,,,0,800,Clear,sky is clear,01d
1689872400,2023-07-20 17:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,84.54,10000,64.99,86.31,81.95,86.99,1015,,,52,8.05,230,,,,,,20,801,Clouds,few clouds,02d
1689876000,2023-07-20 18:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,84.4,10000,64.31,85.87,81.95,87.22,1015,,,51,9.22,220,,0.25,,,,20,500,Rain,light rain,10d
1689879600,2023-07-20 19:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,84.69,10000,63.43,85.8,82.74,85.98,1015,,,49,8.05,200,18.41,,,,,40,802,Clouds,scattered clouds,03d
1689883200,2023-07-20 20:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,82.62,10000,63.21,83.8,79.95,85.95,1014,,,52,13,174,15.99,0.25,,,,75,500,Rain,light rain,10d
1689886800,2023-07-20 21:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,82.92,10000,63.5,84.16,79.95,86.05,1014,,,52,10,207,13,,0.25,,,40,500,Rain,light rain,10d
1689890400,2023-07-20 22:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,82.31,10000,61.83,83.1,79.99,85.05,1013,,,50,7,146,10,,,,,0,800,Clear,sky is clear,01d
1689894000,2023-07-20 23:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,81.16,10000,62.42,82.27,78.94,83.21,1013,,,53,11.99,191,14,,,,,0,800,Clear,sky is clear,01d
1689897600,2023-07-21 00:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,78.87,10000,61.86,78.87,77,80.94,1013,,,56,11.01,169,15.01,,,,,0,800,Clear,sky is clear,01d
1689901200,2023-07-21 01:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,77.54,10000,64.4,78.01,75.96,79.21,1012,,,64,11.01,360,17,,,,,0,800,Clear,sky is clear,01n
1689904800,2023-07-21 02:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,77.18,10000,65.8,77.79,75.15,78.94,1012,,,68,11.01,360,15.99,,,,,0,800,Clear,sky is clear,01n
1689908400,2023-07-21 03:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,76.62,10000,66.92,77.36,75,77.95,1012,,,72,8.99,360,15.01,,,,,0,800,Clear,sky is clear,01n
1689912000,2023-07-21 04:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,75.51,10000,66.65,76.23,74.14,76.95,1011,,,74,10,360,15.99,,,,,0,800,Clear,sky is clear,01n
1689915600,2023-07-21 05:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,74.95,10000,69.08,75.99,73.74,75.94,1012,,,82,8.99,159,13,,,,,0,800,Clear,sky is clear,01n
1689919200,2023-07-21 06:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,74.71,10000,70.25,75.92,73.74,75.22,1011,,,86,7,187,11.01,,,,,75,803,Clouds,broken clouds,04n
1689922800,2023-07-21 07:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,74.71,10000,70.59,75.97,73.74,75.22,1010,,,87,8.01,170,11.99,,,,,100,804,Clouds,overcast clouds,04n
1689926400,2023-07-21 08:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,74.79,10000,70.66,76.05,73.98,75.54,1010,,,87,5.99,190,8.99,,,,,75,803,Clouds,broken clouds,04n
1689930000,2023-07-21 09:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,74.7,10000,70.57,75.96,72.97,75.94,1009,,,87,8.99,134,15.01,,,,,100,804,Clouds,overcast clouds,04n
1689933600,2023-07-21 10:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,74.82,10000,69.66,75.96,73.15,75.96,1009,,,84,8.01,147,13,3.38,,,,100,211,Thunderstorm,thunderstorm,11d
1689933600,2023-07-21 10:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,74.82,10000,69.66,75.96,73.15,75.96,1009,,,84,8.01,147,13,3.38,,,,100,501,Rain,moderate rain,10d
1689937200,2023-07-21 11:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,73.45,10000,69.67,74.64,71.15,75.16,1009,,,88,14,360,18.01,2.71,,,,75,501,Rain,moderate rain,10d
1689937200,2023-07-21 11:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,73.45,10000,69.67,74.64,71.15,75.16,1009,,,88,14,360,18.01,2.71,,,,75,701,Mist,mist,50d
1689940800,2023-07-21 12:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,73.42,10000,67.59,74.32,72.05,75.16,1008,,,82,13,179,18.01,,,,,75,701,Mist,mist,50d
1689944400,2023-07-21 13:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,72.27,10000,66.81,73.09,70.97,74.16,1008,,,83,4.61,300,,0.53,,,,100,500,Rain,light rain,10d
1689948000,2023-07-21 14:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,74.39,10000,67.82,75.29,73.15,75.97,1008,,,80,1.99,194,5.01,0.28,,,,75,500,Rain,light rain,10d
1689951600,2023-07-21 15:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,77.7,10000,68.76,78.66,75.94,80.01,1008,,,74,5.75,270,,,0.25,,,20,500,Rain,light rain,10d
1689955200,2023-07-21 16:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,80.55,10000,68.58,83.43,77.95,83.16,1008,,,67,5.75,280,,3.49,,,,75,501,Rain,moderate rain,10d
1689958800,2023-07-21 17:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,82.78,10000,67.48,85.57,78.98,84.94,1007,,,60,5.99,302,7,4.06,,,,75,502,Rain,heavy intensity rain,10d
1689962400,2023-07-21 18:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,84.29,10000,67.41,87.21,80.94,85.95,1007,,,57,8.99,323,11.01,7.26,,,,0,502,Rain,heavy intensity rain,10d
1689966000,2023-07-21 19:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,85.73,10000,67.71,88.95,81.95,87.06,1006,,,55,5.99,198,11.01,1.23,,,,20,501,Rain,moderate rain,10d
1689969600,2023-07-21 20:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,84.81,10000,67.37,87.75,81.99,86.99,1006,,,56,11.01,266,17,0.3,,,,20,500,Rain,light rain,10d
1689973200,2023-07-21 21:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,84.97,10000,66.47,87.46,82,87.22,1006,,,54,11.01,271,18.99,0.16,,,,20,500,Rain,light rain,10d
1689976800,2023-07-21 22:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,84.79,10000,66.31,87.19,82.74,87.17,1006,,,54,11.5,260,,,,,,0,800,Clear,sky is clear,01d
1689980400,2023-07-21 23:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,84.16,10000,65.19,86.02,82.74,86.22,1006,,,53,14,301,14,0.51,,,,0,500,Rain,light rain,10d
1689984000,2023-07-22 00:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,80.87,10000,65.21,82.76,79.14,83.21,1007,,,59,14,270,18.99,,,,,20,801,Clouds,few clouds,02d
1689987600,2023-07-22 01:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,79.88,10000,65.23,79.88,78.96,81.95,1007,,,61,11.01,275,15.99,,,,,0,800,Clear,sky is clear,01n
1689991200,2023-07-22 02:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,78.55,10000,64.45,79.02,76.96,80.22,1007,,,62,8.01,285,11.99,,,,,0,800,Clear,sky is clear,01n
1689994800,2023-07-22 03:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,78.26,10000,63.72,78.66,76.98,79.21,1007,,,61,11.01,311,15.01,,,,,0,800,Clear,sky is clear,01n
1689998400,2023-07-22 04:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,76.59,10000,62.15,76.82,74.97,78.22,1007,,,61,10,336,15.99,,,,,0,800,Clear,sky is clear,01n
1690002000,2023-07-22 05:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,75.4,10000,62.82,75.69,73.96,77.22,1008,,,65,11.99,313,17,,,,,0,800,Clear,sky is clear,01n
1690005600,2023-07-22 06:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,74.26,10000,62.6,74.53,72.97,76.21,1008,,,67,8.01,5,11.01,,,,,0,800,Clear,sky is clear,01n
1690009200,2023-07-22 07:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,73.26,10000,62.47,73.53,71.98,74.97,1008,,,69,10,321,13,,,,,0,800,Clear,sky is clear,01n
1690012800,2023-07-22 08:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,72.05,10000,62.53,72.34,70.97,73.96,1008,,,72,10,319,17,,,,,0,800,Clear,sky is clear,01n
1690016400,2023-07-22 09:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,70.72,10000,61.25,70.88,68.97,72.97,1008,,,72,8.99,339,11.01,,,,,0,800,Clear,sky is clear,01n
1690020000,2023-07-22 10:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,70.65,10000,60.8,70.75,68.99,71.55,1008,,,71,11.01,313,15.99,,,,,0,800,Clear,sky is clear,01d
1690023600,2023-07-22 11:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,70.2,10000,60.75,70.3,68.97,71.55,1009,,,72,8.99,304,14,,,,,0,800,Clear,sky is clear,01d
1690027200,2023-07-22 12:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,71.28,10000,60.58,71.35,70.95,73.22,1009,,,69,14,308,17,,,,,0,800,Clear,sky is clear,01d
1690030800,2023-07-22 13:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,73.35,10000,60.87,73.44,71.94,74.98,1009,,,65,8.99,346,18.99,,,,,0,800,Clear,sky is clear,01d
1690034400,2023-07-22 14:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,75.67,10000,60.82,75.76,72.95,77.99,1010,,,60,11.01,329,15.01,,,,,0,800,Clear,sky is clear,01d
1690038000,2023-07-22 15:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,79.12,10000,61.07,79.12,76.95,80.55,1010,,,54,8.05,260,,0.25,0.25,,,0,500,Rain,light rain,10d
1690041600,2023-07-22 16:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,80.49,10000,60.71,81.36,77.95,82.22,1010,,,51,5.01,37,8.01,,,,,0,800,Clear,sky is clear,01d
1690045200,2023-07-22 17:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,82.94,10000,59.43,82.99,80.96,84.22,1009,,,45,6.91,0,,,,,,0,800,Clear,sky is clear,01d
1690048800,2023-07-22 18:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,83.71,10000,59.5,83.64,81.16,85.05,1009,,,44,3.44,0,,,,,,75,803,Clouds,broken clouds,04d
1690052400,2023-07-22 19:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,83.93,10000,57.72,83.37,81.95,84.97,1009,,,41,9.22,260,19.57,,,,,40,802,Clouds,scattered clouds,03d
1690056000,2023-07-22 20:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,84.76,10000,57.07,83.89,81.95,86.05,1009,,,39,8.01,298,15.01,,,,,0,800,Clear,sky is clear,01d
1690059600,2023-07-22 21:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,84.31,10000,56.68,83.44,81.95,86.22,1009,,,39,8.05,280,,,,,,0,800,Clear,sky is clear,01d
1690063200,2023-07-22 22:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,83.57,10000,55.31,82.58,82.74,85.21,1009,,,38,5.75,0,,0.76,,,,0,500,Rain,light rain,10d
1690066800,2023-07-22 23:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,82.53,10000,56.46,82.04,80.94,84.22,1009,,,41,10,350,14,,,,,0,800,Clear,sky is clear,01d
1690070400,2023-07-23 00:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,81.18,10000,55.92,81,79.97,83.21,1010,,,42,7,337,11.99,,,,,0,800,Clear,sky is clear,01d
1690074000,2023-07-23 01:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,80.01,10000,56.16,80.28,77.34,81.95,1010,,,44,4,360,8.99,,,,,0,800,Clear,sky is clear,01n
1690077600,2023-07-23 02:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,78.8,10000,58.6,78.8,77.14,80.22,1010,,,50,3,279,5.99,,,,,0,800,Clear,sky is clear,01n
1690081200,2023-07-23 03:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,78.13,10000,57.43,77.95,75.97,80.17,1011,,,49,5.01,286,7,,,,,0,800,Clear,sky is clear,01n
1690084800,2023-07-23 04:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,76.39,10000,59.54,76.35,75.15,78.22,1011,,,56,4.61,260,,,,,,0,800,Clear,sky is clear,01n
1690088400,2023-07-23 05:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,75.67,10000,60.33,75.7,73.98,77.22,1011,,,59,5.99,311,8.99,,,,,0,800,Clear,sky is clear,01n
1690092000,2023-07-23 06:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,74.8,10000,60.01,74.8,72.97,76.21,1012,,,60,4,346,5.99,,,,,0,800,Clear,sky is clear,01n
1690095600,2023-07-23 07:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,73.54,10000,61.07,73.65,71.94,75.16,1012,,,65,5.99,306,7,,,,,0,800,Clear,sky is clear,01n
1690099200,2023-07-23 08:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,72.43,10000,60.44,72.46,70.14,74.16,1012,,,66,7,14,8.99,,,,,0,800,Clear,sky is clear,01n
1690102800,2023-07-23 09:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,71.82,10000,61.11,71.94,70.05,73.35,1012,,,69,5.01,330,8.01,,,,,0,800,Clear,sky is clear,01n
1690106400,2023-07-23 10:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,71.04,10000,61.57,71.22,68.99,73.35,1013,,,72,7,338,10,,,,,0,800,Clear,sky is clear,01d
1690110000,2023-07-23 11:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,71.89,10000,61.57,72.07,69.98,74.16,1014,,,70,7,344,8.99,,,,,0,800,Clear,sky is clear,01d
1690113600,2023-07-23 12:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,74.34,10000,60.93,74.43,72.95,77.99,1014,,,63,5.01,5,8.99,,,,,0,800,Clear,sky is clear,01d
1690117200,2023-07-23 13:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,76.33,10000,59.99,76.35,74.95,78.17,1015,,,57,5.01,40,5.99,,,,,0,800,Clear,sky is clear,01d
1690120800,2023-07-23 14:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,80.94,10000,59.43,81.45,76.95,82.35,1015,,,48,5.01,276,5.99,,,,,0,800,Clear,sky is clear,01d
1690124400,2023-07-23 15:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,83.52,10000,58.68,83.28,80.94,85.21,1015,,,43,5.75,220,41.43,,,,,0,800,Clear,sky is clear,01d
1690128000,2023-07-23 16:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,84.7,10000,60.39,84.76,81.95,86,1015,,,44,4,7,7,,,,,0,800,Clear,sky is clear,01d
1690131600,2023-07-23 17:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,86.09,10000,60.33,85.98,83.95,87.98,1015,,,42,5.75,0,,,,,,0,800,Clear,sky is clear,01d
1690135200,2023-07-23 18:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,87.31,10000,60.75,87.28,84.54,89.22,1015,,,41,7,327,11.01,,,,,20,801,Clouds,few clouds,02d
1690138800,2023-07-23 19:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,88.21,10000,60.85,88.18,84.97,90.05,1014,,,40,5.01,320,8.01,,,,,0,800,Clear,sky is clear,01d
1690142400,2023-07-23 20:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,83.26,10000,61.54,83.84,81.99,86.16,1015,,,48,8.01,200,10,,,,,20,801,Clouds,few clouds,02d
1690146000,2023-07-23 21:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,82.38,10000,63,83.52,80.94,85.95,1015,,,52,10,212,13,,,,,20,801,Clouds,few clouds,02d
1690149600,2023-07-23 22:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,81.7,10000,62.91,82.89,80.94,83.98,1014,,,53,13,150,17,,,,,40,802,Clouds,scattered clouds,03d
1690153200,2023-07-23 23:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,81.77,10000,62.98,82.96,79.95,83.98,1015,,,53,13,156,18.01,,,,,100,804,Clouds,overcast clouds,04d
1690156800,2023-07-24 00:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,79.97,10000,64.36,79.97,77.99,81.99,1015,,,59,11.99,160,15.01,,,,,20,801,Clouds,few clouds,02d
1690160400,2023-07-24 01:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,78.49,10000,66.2,79.14,77.14,80.22,1016,,,66,11.01,163,21.99,,,,,0,800,Clear,sky is clear,01n
1690164000,2023-07-24 02:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,78.08,10000,64,78.49,76.96,79.99,1017,,,62,7,186,11.01,,,,,0,800,Clear,sky is clear,01n
1690167600,2023-07-24 03:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,78.15,10000,62.67,78.44,76.96,79.95,1018,,,59,7,143,14,,,,,0,800,Clear,sky is clear,01n
1690171200,2023-07-24 04:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,77.36,10000,61.45,77.52,76.14,79.16,1018,,,58,8.01,150,13,,,,,20,801,Clouds,few clouds,02n
1690174800,2023-07-24 05:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,76.66,10000,61.27,76.8,75.15,77.95,1018,,,59,7,238,14,,,,,0,800,Clear,sky is clear,01n
1690178400,2023-07-24 06:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,75.87,10000,61.47,76.03,74.14,78.17,1018,,,61,14,360,18.99,,,,,0,800,Clear,sky is clear,01n
1690182000,2023-07-24 07:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,75.2,10000,62.19,75.43,74.14,77.16,1018,,,64,8.99,360,17,,,,,0,800,Clear,sky is clear,01n
1690185600,2023-07-24 08:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,75.11,10000,62.98,75.42,73.96,77.16,1019,,,66,5.75,0,,,,,,0,800,Clear,sky is clear,01n
1690189200,2023-07-24 09:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,74.82,10000,62.28,75.06,73.94,77.16,1018,,,65,8.01,285,11.01,,,,,0,800,Clear,sky is clear,01n
1690192800,2023-07-24 10:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,74.34,10000,62.24,74.57,71.96,76.15,1019,,,66,8.01,360,11.01,,,,,0,800,Clear,sky is clear,01d
1690196400,2023-07-24 11:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,74.41,10000,63.16,74.75,72.97,77.16,1019,,,68,4.61,200,,,,,,0,800,Clear,sky is clear,01d
1690200000,2023-07-24 12:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,75.79,10000,63.19,76.14,73.98,78.17,1019,,,65,4.61,220,,,,,,0,800,Clear,sky is clear,01d
1690203600,2023-07-24 13:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,76.21,10000,64.45,76.68,74.95,77.99,1019,,,67,8.01,360,13,,,,,0,800,Clear,sky is clear,01d
1690207200,2023-07-24 14:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,77.94,10000,65.23,78.48,76.95,79.95,1020,,,65,1.99,143,3,,,,,0,800,Clear,sky is clear,01d
1690210800,2023-07-24 15:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,79.66,10000,64.56,79.66,78.75,81.99,1020,,,60,7,160,8.01,,,,,0,800,Clear,sky is clear,01d
1690214400,2023-07-24 16:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,82.15,10000,64.9,83.91,80.94,84.97,1020,,,56,6.91,0,,,,,,0,800,Clear,sky is clear,01d
1690218000,2023-07-24 17:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,84.49,10000,64.94,86.23,82.99,86.99,1019,,,52,6.91,230,,,,,,0,800,Clear,sky is clear,01d
1690221600,2023-07-24 18:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,83.7,10000,66.85,86.29,82,85.98,1019,,,57,9.22,220,,,,,,0,800,Clear,sky is clear,01d
1690225200,2023-07-24 19:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,85.01,10000,65.43,86.97,82,86.05,1019,,,52,4.61,220,,,,,,0,800,Clear,sky is clear,01d
1690228800,2023-07-24 20:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,83.84,10000,67.5,86.76,80.94,86.22,1018,,,58,14,161,18.01,,,,,0,800,Clear,sky is clear,01d
