dt_iso,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,wind_gust,clouds_all,rain_1h,rain_3h,snow_1h,snow_3h,weather_desc_broken clouds,weather_desc_few clouds,weather_desc_fog,weather_desc_haze,weather_desc_heavy intensity rain,weather_desc_heavy snow,weather_desc_light rain,weather_desc_light snow,weather_desc_mist,weather_desc_moderate rain,weather_desc_overcast clouds,weather_desc_scattered clouds,weather_desc_sky is clear,weather_desc_snow,weather_desc_thunderstorm,weather_desc_thunderstorm with heavy rain,weather_desc_thunderstorm with light rain,weather_desc_thunderstorm with rain,weather_desc_very heavy rain
2023-08-13 22:00:00 +0000 UTC,86.05,83.95,88.21,1012,50,13.0,276,24.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-13 23:00:00 +0000 UTC,84.9,82.74,87.22,1012,50,11.99,285,21.0,20,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-14 00:00:00 +0000 UTC,83.03,82.35,85.21,1013,53,7.0,287,13.0,40,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-08-14 01:00:00 +0000 UTC,82.27,80.98,84.22,1014,54,11.99,292,14.0,75,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-14 02:00:00 +0000 UTC,80.38,78.75,82.94,1014,59,5.99,281,8.01,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-14 03:00:00 +0000 UTC,78.98,77.99,81.16,1015,63,5.01,281,5.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-14 04:00:00 +0000 UTC,78.04,76.98,79.95,1015,63,8.01,360,13.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-14 05:00:00 +0000 UTC,75.96,74.95,78.22,1015,66,5.01,360,10.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-14 06:00:00 +0000 UTC,75.27,74.14,77.22,1014,67,5.01,360,8.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-14 07:00:00 +0000 UTC,74.26,73.35,76.95,1014,70,3.44,210,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-14 08:00:00 +0000 UTC,73.42,71.98,76.21,1014,72,3.0,360,8.01,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-14 09:00:00 +0000 UTC,73.36,71.94,74.95,1014,70,3.0,24,4.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-14 10:00:00 +0000 UTC,73.33,71.96,74.95,1014,71,5.01,5,7.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-14 11:00:00 +0000 UTC,73.63,71.96,74.95,1015,71,3.44,200,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-14 12:00:00 +0000 UTC,73.78,72.95,74.98,1015,72,4.0,167,7.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-14 13:00:00 +0000 UTC,74.91,73.35,78.17,1016,72,4.61,270,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-14 14:00:00 +0000 UTC,77.5,76.95,80.22,1016,67,4.61,240,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-14 15:00:00 +0000 UTC,79.86,78.75,82.96,1016,58,3.44,230,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-14 16:00:00 +0000 UTC,81.63,80.55,83.16,1016,54,1.99,321,3.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-14 17:00:00 +0000 UTC,84.13,82.35,86.05,1015,51,5.75,0,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-14 18:00:00 +0000 UTC,86.47,84.54,88.21,1014,50,7.0,277,8.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-14 19:00:00 +0000 UTC,87.51,84.54,89.22,1014,49,5.75,220,29.93,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-14 20:00:00 +0000 UTC,87.6,83.14,89.55,1013,46,5.99,360,11.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-14 21:00:00 +0000 UTC,84.65,81.95,87.75,1013,52,11.01,169,14.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-14 22:00:00 +0000 UTC,83.23,80.15,86.05,1013,51,15.01,158,18.01,20,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-14 23:00:00 +0000 UTC,80.6,78.01,82.98,1012,59,11.01,159,13.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-15 00:00:00 +0000 UTC,78.39,76.96,80.94,1012,67,11.01,150,14.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-15 01:00:00 +0000 UTC,77.97,76.95,79.95,1012,68,11.99,360,15.99,75,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-15 02:00:00 +0000 UTC,77.07,74.97,79.95,1012,71,10.0,162,11.99,75,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-15 03:00:00 +0000 UTC,77.18,75.94,79.14,1012,74,8.99,360,15.99,100,0.9,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-15 04:00:00 +0000 UTC,76.62,74.97,78.94,1011,76,5.99,112,7.0,100,2.2,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-08-15 05:00:00 +0000 UTC,75.85,74.14,78.17,1010,82,11.01,96,18.01,100,0.3,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-15 06:00:00 +0000 UTC,73.99,71.98,76.21,1009,92,11.5,60,,100,9.18,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-15 06:00:00 +0000 UTC,73.99,71.98,76.21,1009,92,11.5,60,,100,9.18,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2023-08-15 07:00:00 +0000 UTC,73.58,70.99,75.96,1008,94,10.36,20,,100,4.06,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2023-08-15 07:00:00 +0000 UTC,73.58,70.99,75.96,1008,94,10.36,20,,100,4.06,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-15 08:00:00 +0000 UTC,72.86,71.17,74.98,1007,94,11.99,39,17.0,100,1.27,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2023-08-15 08:00:00 +0000 UTC,72.86,71.17,74.98,1007,94,11.99,39,17.0,100,1.27,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-08-15 09:00:00 +0000 UTC,71.8,69.98,73.22,1006,93,15.99,53,20.0,100,2.54,13.46,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2023-08-15 09:00:00 +0000 UTC,71.8,69.98,73.22,1006,93,15.99,53,20.0,100,2.54,13.46,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-08-15 10:00:00 +0000 UTC,71.31,69.98,72.97,1007,93,13.0,53,15.99,100,0.57,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-15 11:00:00 +0000 UTC,71.42,69.98,72.97,1007,94,10.0,349,13.0,100,0.38,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2023-08-15 11:00:00 +0000 UTC,71.42,69.98,72.97,1007,94,10.0,349,13.0,100,0.38,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-15 12:00:00 +0000 UTC,72.01,71.17,73.22,1007,95,8.01,343,10.0,100,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2023-08-15 13:00:00 +0000 UTC,72.73,71.55,74.21,1008,95,6.91,260,,100,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2023-08-15 14:00:00 +0000 UTC,75.15,73.96,78.22,1008,85,5.75,260,,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-08-15 15:00:00 +0000 UTC,78.53,77.05,81.21,1008,78,5.01,311,8.99,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-08-15 16:00:00 +0000 UTC,79.63,75.97,80.55,1009,74,3.44,0,,20,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-15 17:00:00 +0000 UTC,78.58,76.98,79.97,1009,75,3.44,0,,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-08-15 18:00:00 +0000 UTC,80.58,75.54,82.06,1009,71,4.61,80,,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-08-15 19:00:00 +0000 UTC,78.28,74.14,82.06,1009,72,14.0,49,15.99,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-08-15 20:00:00 +0000 UTC,78.53,75.94,82.0,1009,70,13.0,51,15.99,20,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-15 21:00:00 +0000 UTC,78.1,75.94,81.99,1009,68,11.99,40,14.0,75,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-15 22:00:00 +0000 UTC,78.26,74.95,80.96,1008,76,10.0,21,13.0,75,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-15 23:00:00 +0000 UTC,76.55,74.16,79.21,1008,77,11.5,70,,20,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-16 00:00:00 +0000 UTC,75.25,73.74,77.05,1009,78,11.01,51,18.99,75,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-16 01:00:00 +0000 UTC,74.75,73.0,76.21,1010,80,8.05,60,,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-08-16 02:00:00 +0000 UTC,73.78,71.96,75.22,1011,83,6.91,50,,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-08-16 03:00:00 +0000 UTC,72.97,71.01,74.16,1011,87,11.99,122,18.01,100,0.12,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-16 04:00:00 +0000 UTC,72.72,70.97,74.21,1011,87,8.05,40,,100,0.13,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-16 05:00:00 +0000 UTC,72.84,71.96,73.74,1011,87,6.91,50,,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-08-16 06:00:00 +0000 UTC,72.73,70.95,74.21,1010,85,11.5,60,,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-08-16 07:00:00 +0000 UTC,71.67,70.95,73.22,1010,87,12.66,50,,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-08-16 08:00:00 +0000 UTC,71.08,69.94,72.05,1011,90,5.99,360,18.01,100,7.68,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2023-08-16 08:00:00 +0000 UTC,71.08,69.94,72.05,1011,90,5.99,360,18.01,100,7.68,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-16 09:00:00 +0000 UTC,70.57,69.94,72.21,1011,94,6.91,40,,100,4.27,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-16 10:00:00 +0000 UTC,69.33,68.95,71.22,1011,94,8.05,30,,100,3.05,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2023-08-16 10:00:00 +0000 UTC,69.33,68.95,71.22,1011,94,8.05,30,,100,3.05,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-08-16 11:00:00 +0000 UTC,69.42,68.95,70.97,1012,94,4.0,115,5.99,100,0.76,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-16 12:00:00 +0000 UTC,69.93,68.97,71.22,1012,93,5.99,5,8.99,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-08-16 13:00:00 +0000 UTC,71.67,70.95,73.22,1013,90,5.01,343,8.99,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-08-16 14:00:00 +0000 UTC,74.35,73.35,76.98,1013,82,5.75,50,,100,0.23,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-16 15:00:00 +0000 UTC,76.48,74.95,79.0,1014,76,4.61,210,,100,0.23,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-16 16:00:00 +0000 UTC,78.44,75.54,80.22,1013,72,3.44,0,,75,0.36,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-16 17:00:00 +0000 UTC,79.59,77.16,81.97,1013,71,6.91,0,,75,0.44,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-16 18:00:00 +0000 UTC,80.44,77.95,82.35,1013,68,6.91,50,,0,0.4,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-16 19:00:00 +0000 UTC,81.59,77.99,83.05,1013,69,5.75,60,,75,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-16 20:00:00 +0000 UTC,82.58,77.97,83.21,1013,68,8.99,153,10.0,0,0.34,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-16 21:00:00 +0000 UTC,79.57,77.95,82.17,1013,72,8.05,150,,40,0.37,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-16 22:00:00 +0000 UTC,78.4,75.97,80.17,1013,74,9.22,160,,75,0.43,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-16 23:00:00 +0000 UTC,76.06,74.97,78.17,1013,81,8.99,114,13.0,40,0.35,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-17 00:00:00 +0000 UTC,75.33,73.96,76.21,1014,80,8.05,150,,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-08-17 01:00:00 +0000 UTC,73.62,72.97,75.22,1015,86,11.99,116,14.0,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-08-17 02:00:00 +0000 UTC,73.49,72.95,75.22,1015,85,7.0,139,11.99,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-08-17 03:00:00 +0000 UTC,73.06,71.96,74.05,1015,86,10.0,131,11.99,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-08-17 04:00:00 +0000 UTC,72.99,71.96,74.21,1015,86,7.0,133,10.0,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-08-17 05:00:00 +0000 UTC,73.08,71.96,74.21,1015,86,5.99,107,8.99,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-08-17 06:00:00 +0000 UTC,72.88,71.96,74.21,1015,86,5.99,110,8.01,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-08-17 07:00:00 +0000 UTC,73.15,72.95,74.21,1015,86,8.01,86,11.01,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-08-17 08:00:00 +0000 UTC,72.63,70.97,74.21,1015,87,6.91,40,,75,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-17 09:00:00 +0000 UTC,72.84,70.95,73.74,1014,88,8.05,50,,75,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-17 10:00:00 +0000 UTC,72.84,71.96,73.74,1015,88,9.22,40,,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-08-17 11:00:00 +0000 UTC,72.97,70.99,74.21,1015,87,10.0,89,13.0,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-08-17 12:00:00 +0000 UTC,73.29,70.99,75.22,1015,88,10.36,70,,100,,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-17 13:00:00 +0000 UTC,74.88,71.98,76.21,1015,86,5.99,112,8.99,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-08-17 14:00:00 +0000 UTC,75.47,73.15,77.22,1015,81,11.99,129,15.01,75,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-17 15:00:00 +0000 UTC,76.39,73.98,78.75,1015,79,14.0,134,17.0,75,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-17 16:00:00 +0000 UTC,77.11,74.95,79.21,1014,81,10.36,110,,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-08-17 17:00:00 +0000 UTC,76.82,75.0,79.14,1014,81,10.36,130,17.27,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-08-17 18:00:00 +0000 UTC,75.97,73.96,78.17,1013,82,6.91,0,,100,0.33,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-17 19:00:00 +0000 UTC,76.19,74.95,77.95,1013,83,15.99,110,21.99,100,0.16,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-17 20:00:00 +0000 UTC,74.26,72.97,76.15,1012,84,17.0,117,27.0,100,0.26,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-17 21:00:00 +0000 UTC,74.32,72.97,75.54,1012,85,11.5,120,17.27,100,0.17,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-17 22:00:00 +0000 UTC,74.61,72.99,75.54,1012,86,8.05,140,,100,0.19,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-17 23:00:00 +0000 UTC,73.98,72.95,75.54,1012,87,17.0,124,21.99,100,0.11,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-18 00:00:00 +0000 UTC,73.22,72.0,74.95,1011,89,14.0,110,17.0,100,0.19,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-18 01:00:00 +0000 UTC,72.99,71.96,74.21,1011,90,14.0,106,17.0,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-08-18 02:00:00 +0000 UTC,73.09,71.96,74.21,1011,90,11.01,108,14.0,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-08-18 03:00:00 +0000 UTC,74.1,72.97,75.22,1010,90,11.99,136,15.99,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-08-18 04:00:00 +0000 UTC,74.68,72.97,75.94,1010,90,8.99,131,13.0,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-08-18 05:00:00 +0000 UTC,74.95,73.96,76.21,1009,91,7.0,138,11.01,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-08-18 06:00:00 +0000 UTC,75.06,73.96,76.95,1008,90,5.99,119,8.99,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-08-18 07:00:00 +0000 UTC,74.95,73.96,76.95,1007,91,8.01,110,11.01,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-08-18 08:00:00 +0000 UTC,75.45,73.96,77.22,1006,93,8.99,146,20.0,100,0.36,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-18 09:00:00 +0000 UTC,75.07,74.16,76.21,1006,91,14.0,191,18.01,100,9.19,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-08-18 09:00:00 +0000 UTC,75.07,74.16,76.21,1006,91,14.0,191,18.01,100,9.19,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2023-08-18 09:00:00 +0000 UTC,75.07,74.16,76.21,1006,91,14.0,191,18.01,100,9.19,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-18 10:00:00 +0000 UTC,71.2,69.98,72.99,1005,90,11.01,360,20.0,100,10.03,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-18 11:00:00 +0000 UTC,69.91,69.75,72.97,1005,93,8.01,315,17.0,100,2.14,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-08-18 12:00:00 +0000 UTC,71.94,69.75,73.13,1006,88,5.75,50,,75,0.19,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-18 13:00:00 +0000 UTC,71.22,70.14,71.55,1006,83,5.75,260,,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-08-18 14:00:00 +0000 UTC,72.3,71.55,75.22,1006,77,6.91,240,,75,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-18 15:00:00 +0000 UTC,74.39,72.95,77.0,1007,71,8.99,297,13.0,40,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-08-18 16:00:00 +0000 UTC,77.61,75.54,78.75,1007,62,9.22,270,,20,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-18 17:00:00 +0000 UTC,78.98,76.96,80.55,1007,59,11.01,279,17.0,75,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-18 18:00:00 +0000 UTC,80.06,78.96,82.22,1006,54,8.99,270,17.0,40,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-08-18 19:00:00 +0000 UTC,81.66,79.14,83.21,1007,48,8.99,301,18.01,40,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-08-18 20:00:00 +0000 UTC,80.64,78.94,83.21,1007,47,18.01,285,31.0,40,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-08-18 21:00:00 +0000 UTC,80.87,78.94,82.35,1007,45,18.01,309,18.01,40,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-08-18 22:00:00 +0000 UTC,79.5,77.95,81.21,1008,42,27.0,278,38.99,20,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-18 23:00:00 +0000 UTC,77.9,76.95,79.21,1008,42,24.0,278,32.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-19 00:00:00 +0000 UTC,75.34,73.96,77.22,1009,46,15.01,285,21.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-19 01:00:00 +0000 UTC,74.8,73.74,76.95,1010,48,11.01,282,21.0,40,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-08-19 02:00:00 +0000 UTC,73.4,71.96,75.22,1011,50,13.0,283,17.0,75,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-08-19 03:00:00 +0000 UTC,72.05,69.98,73.22,1012,53,8.05,260,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-19 04:00:00 +0000 UTC,70.99,68.99,72.95,1013,55,8.05,260,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-19 05:00:00 +0000 UTC,69.8,67.98,71.22,1013,54,14.0,282,23.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-19 06:00:00 +0000 UTC,67.91,65.97,69.75,1013,57,15.01,281,21.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-19 07:00:00 +0000 UTC,66.31,64.96,67.96,1013,61,14.0,281,20.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-19 08:00:00 +0000 UTC,64.78,62.96,66.96,1013,64,8.05,250,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-19 09:00:00 +0000 UTC,64.33,62.98,66.16,1013,67,12.66,260,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-19 10:00:00 +0000 UTC,64.06,61.99,65.95,1014,68,12.66,270,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-19 11:00:00 +0000 UTC,63.41,61.97,65.16,1015,69,9.22,270,16.11,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-19 12:00:00 +0000 UTC,64.26,63.95,66.22,1015,69,11.01,304,15.01,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-19 13:00:00 +0000 UTC,66.04,64.74,68.22,1016,67,13.0,288,21.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-19 14:00:00 +0000 UTC,68.13,66.54,71.22,1016,64,10.0,298,15.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-19 15:00:00 +0000 UTC,71.33,68.95,74.21,1016,56,11.99,310,21.99,40,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-08-19 16:00:00 +0000 UTC,73.71,70.95,75.22,1016,51,7.0,315,11.99,75,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
